_id,wallet_id,lp_scores[0].retained_liquidity,lp_scores[1].retained_liquidity,lp_scores[2].retained_liquidity,lp_scores[3].retained_liquidity,lp_scores[4].retained_liquidity,lp_scores[5].retained_liquidity,lp_scores[6].retained_liquidity,lp_scores[7].retained_liquidity,lp_scores[8].retained_liquidity,lp_scores[9].retained_liquidity,lp_scores[10].retained_liquidity,lp_scores[11].retained_liquidity,lp_scores[12].retained_liquidity
6874b97ca794db5e6c4c69d0,0x2878ceb5246ef8837e633ba881740fc51c4841e1,-0.24773668145599,,,,,,,,,,,,
6874b97da794db5e6c4c6a55,0x27d5aef6f10dfd12fff8c70771cdcd1bc6f0873d,-3451.626677899294,,,,,,,,,,,,
6874b97da794db5e6c4c6a68,0x28a94f90edfdbc02acca688788ae0331a840a021,-7.684333420837447,,,,,,,,,,,,
6874b97da794db5e6c4c6a6b,0x288ef2d0a8793fa15a09cd69bd6c03b6426a81f1,-33.538210503487726,-112.60681026136469,,,,,,,,,,,
6874b97da794db5e6c4c6a6f,0x283f641d9cf3d32f3dd937cd2eb373f75ad3e640,126.33699118782846,-50.35570362271554,,,,,,,,,,,
6874b97ea794db5e6c4c6a93,0x2851bca42536cc4af74b3d36ec69b4c79646ce1e,-23.933534062585963,,,,,,,,,,,,
6874b97ea794db5e6c4c6a9a,0x281c27ea1ccb40796e193d01e288a42f2c147d11,-996.1159167008544,-167.03507944383114,,,,,,,,,,,
6874b983a794db5e6c4c6ae7,0x2960388ef9d7de59e37780d4d67c1833ee3e3aac,-19.346913760337884,,,,,,,,,,,,
6874b97ca794db5e6c4c69ca,0x27db47c286c1176ea0d956263a7dfc6864baef0c,-19.387163120918625,,,,,,,,,,,,
6874b97ca794db5e6c4c69f0,0x27d622c102c29917a10ece03353bd8873f22f337,-1936.44321486439,,,,,,,,,,,,
6874b97ca794db5e6c4c6a06,0x28707d10efb6ba2a1ecf36afa8518adcd533005c,-475.3385563981574,,,,,,,,,,,,
6874b97da794db5e6c4c6a65,0x282837664aad9b5ea0c8f319cc24d7125075ab0d,-12.591994411337456,,,,,,,,,,,,
6874b97ea794db5e6c4c6a87,0x285cc31971a2a39ce07bf961f1b3919965382793,-53.937800806589166,1003.7217593365842,409.6304235476284,,,,,,,,,,
6874b97ea794db5e6c4c6a8d,0x27f364a96cc92793263ee07214b38e68acad220f,595.4401060250311,-80.22664358804468,-8735.7176305518,,,,,,,,,,
6874b97ea794db5e6c4c6a97,0x2826befb66c6cc318fd8bc0d576f4f1bf25fa10e,-123.2084099487819,,,,,,,,,,,,
6874b97ca794db5e6c4c69d3,0x28675ebf67469bbd3ae4fb4c3e01dd880b31c183,24.835094934714505,-0.3520625141992468,,,,,,,,,,,
6874b97ca794db5e6c4c69e1,0x2887533d741a199bf76286aad8c6d31f0fe41fde,-112.85879819442296,,,,,,,,,,,,
6874b97ca794db5e6c4c69e5,0x28923440ade5bc3c138386aff99caf03144fd379,-266.00122491264926,,,,,,,,,,,,
6874b97ca794db5e6c4c69f3,0x28a7a0ad94696442ec138ca4ea03fd481ade320e,-140.25221848055412,,,,,,,,,,,,
6874b97ca794db5e6c4c69f9,0x282b75f8831bb9c5d1047873aa494c9119427486,-1378.2349134512515,,,,,,,,,,,,
6874b97ca794db5e6c4c6a04,0x287de138350847d8a6aebab97173cffc8a843a25,-1178.648229,-423.7540185764883,,,,,,,,,,,
6874b97ca794db5e6c4c6a09,0x285d765b8bb16fb115301c39bd89e7aa687a757c,-34.23358533574822,,,,,,,,,,,,
6874b97ca794db5e6c4c6a14,0x287ab77855e522f61fb4930b669e48cfb1197b5b,-6.052937999999813,,,,,,,,,,,,
6874b97ca794db5e6c4c6a15,0x27f96ef6a8bf7f594614e0ea52bc7c7f7a083e9c,-2.2709330406139543,,,,,,,,,,,,
6874b97da794db5e6c4c6a38,0x287b51874190d960b0afc1b24883a1481cb2d556,-45.24125674643096,,,,,,,,,,,,
6874b97da794db5e6c4c6a45,0x28b6be4f7b496b0cd02c72e3b422750a10f0c6fd,-544.6267831412342,,,,,,,,,,,,
6874b97da794db5e6c4c6a56,0x289e9c94a31ee434028f595764356c54682b8e6d,-1218.9990946881444,,,,,,,,,,,,
6874b97da794db5e6c4c6a5d,0x28759d821aaa199956c279077eb43350f481c71c,-2251.349767034956,,,,,,,,,,,,
6874b982a794db5e6c4c6ad0,0x28d7f622e8f356023d59a30b6a744fc15acce1e5,-156.01960653609933,,,,,,,,,,,,
6874b982a794db5e6c4c6ada,0x294184c59c66b9cf400d8c7e8e27c2a487910f41,43.31065043243137,-115.5417426785695,,,,,,,,,,,
6874b984a794db5e6c4c6b33,0x2939a1369a95daeb20b370da04207b36e0b389b3,-13.082914014815827,,,,,,,,,,,,
6874b984a794db5e6c4c6b47,0x28c695abc5f28b72b90110c704c36290bdacb7fa,-6872.68313832776,,,,,,,,,,,,
6874b97ca794db5e6c4c69fc,0x27bc825111a9aae88b92a36847b1b6fe67df9ac1,-7.684533,,,,,,,,,,,,
6874b97ea794db5e6c4c6a7d,0x2878d2a56f78df0af07a2a470fbb55686c91e468,-128907.35687272625,,,,,,,,,,,,
6874b97ea794db5e6c4c6a8c,0x28675681aaf7e31bc7fb74e923faf540ed6ba445,-86.5020499439886,0.0,520.1211507724267,,,,,,,,,,
6874b983a794db5e6c4c6af7,0x29a6da25abb68c9bb0ede28003611a5520c15936,-16.305173432177654,,,,,,,,,,,,
6874b984a794db5e6c4c6b3b,0x29513e4c7d9922269d9c464d72b57667d30a4008,-11.078711436584712,,,,,,,,,,,,
6874b97ca794db5e6c4c6a00,0x27d0d397a0627a3e62cd00bd9218c0f779318404,-0.0015105262911561,,,,,,,,,,,,
6874b97da794db5e6c4c6a34,0x27ddafcdfaef7193a59e187a87942a3000f19a38,-29.709998422436,,,,,,,,,,,,
6874b97da794db5e6c4c6a64,0x28330386bd722e438adbf32ba6572c30a99cf383,-31.09512573313349,,,,,,,,,,,,
6874b97da794db5e6c4c6a75,0x2823772e00d9a42533d1e847290867be4351e070,-1114.3139027167872,,,,,,,,,,,,
6874b97ea794db5e6c4c6a9c,0x2857b3fbc0a4f9476fba9e19fbfce26e3ab73018,-62.54925475820576,,,,,,,,,,,,
6874b983a794db5e6c4c6b15,0x2947d91c6ab67587258d941ba2de572794ba2ebc,-23.600804611900063,,,,,,,,,,,,
6874b97ca794db5e6c4c69f8,0x2899167788a45b5704c8a0793f29b2835fa96089,-52.34126231077608,-76.27516268859108,,,,,,,,,,,
6874b97ca794db5e6c4c6a03,0x2879ca63bf06da7a73775947a608aa0b322f2fa3,28100.21771284142,-22814.412158849533,,,,,,,,,,,
6874b97da794db5e6c4c6a20,0x27ef256c2e9b18977d73b0c14b33901255b37a9a,-52.81792262424354,-1693735.994757,,,,,,,,,,,
6874b97da794db5e6c4c6a6a,0x28987b29637cb9290699ea301b14e539dcc2b078,-5.365236193979513,,,,,,,,,,,,
6874b97da794db5e6c4c6a72,0x2889d34842cd8b8a83c80ccad9742a7c9ae5aee0,-1.9183564949562424,,,,,,,,,,,,
6874b97ea794db5e6c4c6a83,0x27d2eb8d88cd93d9b684232243ade13d7d309870,-2973.6043357998133,,,,,,,,,,,,
6874b97ca794db5e6c4c69ce,0x27e44e8be625510abee1fb8841f6d1509a9f20c8,-27.830882848980536,,,,,,,,,,,,
6874b97da794db5e6c4c6a2e,0x28a5ec068ae7500cbf21b989d62c7a81e2665b18,-20.57846343047924,-3894828.1373380255,,,,,,,,,,,
6874b97da794db5e6c4c6a35,0x27c57033ba46f621c17ba23612395ffadc4ff75b,-0.6778623885228967,,,,,,,,,,,,
6874b97da794db5e6c4c6a5a,0x280dd857e0202987a383ddc4a9a84905b0c9cb1b,-871.7197148834175,,,,,,,,,,,,
6874b97ea794db5e6c4c6a7c,0x27f942527fb15cfd42d20d6c9358772d8c4c3e9e,-472.9694552141602,1079.255241241177,,,,,,,,,,,
6874b97ea794db5e6c4c6aa4,0x286b0e874f22f614fa87d9fa1c2be845c4794e29,-0.8493380000000457,,,,,,,,,,,,
6874b97ea794db5e6c4c6aa6,0x287ff9033cfb7ce8b7d6262a7a926ca0bee96017,-17.410289891228047,14.766166585568044,,,,,,,,,,,
6874b983a794db5e6c4c6aff,0x28e352d5a4ec6b720243b845dd5fa8b37ba64d0b,-9.458166491424606,,,,,,,,,,,,
6874b984a794db5e6c4c6b2f,0x28f8bac7f8644fff8c331143b6a087b168a3e78b,-117.15532160463592,,,,,,,,,,,,
6874b984a794db5e6c4c6b30,0x290d2849ca18320be6fbe332551c74172297206f,-18.84061395827723,,,,,,,,,,,,
6874b97ca794db5e6c4c69d7,0x27d06c2cba7e16673b4b9f5387b06af8c6b1d7b7,-90498.42180540907,,,,,,,,,,,,
6874b97ca794db5e6c4c69de,0x2828bfc9bcc2670316827cbffcb49e8e5604d741,-15498.813191185298,,,,,,,,,,,,
6874b97ca794db5e6c4c6a08,0x27c143a6b7cfadb4686c1d06e45eab79b53f82b6,-859.438707,,,,,,,,,,,,
6874b97ca794db5e6c4c6a0b,0x27d438c8f5cf255ad9495e705e4ab100e58a35b4,-17.67244708903867,-1.987803,-25.47856130966271,,,,,,,,,,
6874b97da794db5e6c4c6a24,0x28a274aacc0795b49e51dbe646766b40f531daab,-375.40790215391314,,,,,,,,,,,,
6874b97da794db5e6c4c6a3a,0x27fd01e2d3785f1ac260bb6f67e14f48792a2ee7,-4.069725265612675,,,,,,,,,,,,
6874b97da794db5e6c4c6a51,0x28820065296837492f422595d21446aa3d3be1f2,-25095.09616002405,,,,,,,,,,,,
6874b97da794db5e6c4c6a70,0x27cefc5c2a5bbd16f155c7d393df388500db2bb1,-17.803694630534824,,,,,,,,,,,,
6874b981a794db5e6c4c6ab5,0x28ef5f12a8b0ce7218bbbaa4c5722f65ba073a66,-0.0293057219067236,,,,,,,,,,,,
6874b984a794db5e6c4c6b28,0x29c398d190b1e70b7214d646d35750e4e72d7234,-431.28815197876816,,,,,,,,,,,,
6874b984a794db5e6c4c6b3f,0x296503a84dd154b6ef30d8dc71e221d07f174620,-64.49806148891366,,,,,,,,,,,,
6874b984a794db5e6c4c6b42,0x299e075aa06cfe8d792b3af08f08962e1abb2495,-1.2888052431802066,,,,,,,,,,,,
6874b985a794db5e6c4c6b9d,0x29ace6e29810d63fe24e1e2b09edecfcfc556173,-7.836884587001123,,,,,,,,,,,,
6874b987a794db5e6c4c6c32,0x2907b53ffa68caf0dd79b6f8c1238ba8b6708169,0.0,-2.116298,,,,,,,,,,,
6874b98ea794db5e6c4c6d2c,0x29ebc17cd2987187aa3953a88241888bba557abc,-430.16322782934,,,,,,,,,,,,
6874b986a794db5e6c4c6bb8,0x2980673db889f8599395cb361a3a86ebf998f48b,-0.2404996788724247,,,,,,,,,,,,
6874b986a794db5e6c4c6bd7,0x290cc95ed71618f8c779e4c75a1803971d109f89,-6.125765627202043,0.2771800982811783,,,,,,,,,,,
6874b987a794db5e6c4c6c30,0x295377bbf854a79078c6e3f02a7546c05b6ff7ae,-174.33571268853848,889.8560364220061,,,,,,,,,,,
6874b987a794db5e6c4c6c33,0x2989092da5b1ad7f51389779294e24d03adcf802,-37.43625459683153,,,,,,,,,,,,
6874b987a794db5e6c4c6c35,0x296fc93476822f91f8360d933267e8b9aa1c3d62,-2.694371,,,,,,,,,,,,
6874b98ca794db5e6c4c6c8f,0x29d75434a3e97c78311dd3a8a68fb26c4894550d,-85.57368162763078,,,,,,,,,,,,
6874b98ca794db5e6c4c6c90,0x2a131574a660db41a1e7a6d4074e604fbd8308ba,-10.568058400000156,,,,,,,,,,,,
6874b98da794db5e6c4c6cbc,0x2a4d66e17bd0617ed64c2864c930d7d850d279e3,-975796.9745842192,,,,,,,,,,,,
6874b98ea794db5e6c4c6d09,0x2a6e8cacd1b315974cecf9abdd7fe122b685866c,-8285.637088244315,-40679.88583286584,101.60684688511536,,,,,,,,,,
6874b98ea794db5e6c4c6d0a,0x29d33fcd30240d55b9280362599d5066c1a2cf10,-161073.629714,-292.6316806045361,,,,,,,,,,,
6874b985a794db5e6c4c6b7b,0x290bcb171ad0f45b8d6cee2126c954ead0914db4,-12.042934043586428,,,,,,,,,,,,
6874b985a794db5e6c4c6ba7,0x2951b1f7058bd2c05f01954002c450bac0873847,-310.50368444727377,-29.27606630782467,,,,,,,,,,,
6874b986a794db5e6c4c6be9,0x2922565e94160a1574952b3e79b305f43280e778,-53672.35981103929,,,,,,,,,,,,
6874b986a794db5e6c4c6bee,0x29bca88c931b3719287327e94b4bb1e6974e5021,-6.599190563533597,,,,,,,,,,,,
6874b98ca794db5e6c4c6ca3,0x2a48c406256044481e5cefed2acf977e04d87455,-38.011068046204194,,,,,,,,,,,,
6874b98ea794db5e6c4c6d26,0x2abeda68031af43a76d63a47de6dd2a8b244c2b7,-2788.6193349268287,,,,,,,,,,,,
6874b985a794db5e6c4c6b78,0x29b49c346aace6fa03943cfa631e501556e62196,-546.3394706442853,,,,,,,,,,,,
6874b987a794db5e6c4c6c3d,0x2932668e66ce10944471f79d59a2f9481a372a8e,-102.17373653450824,,,,,,,,,,,,
6874b98ca794db5e6c4c6c79,0x2aac883c956e24eaf5a134e36a15d4a240e5d902,-31.327398705998142,,,,,,,,,,,,
6874b985a794db5e6c4c6b6d,0x29052d1c6aa76fa6e90a4ce7d2a987fe5c4ce161,-100.74618089476937,,,,,,,,,,,,
6874b986a794db5e6c4c6bbe,0x292df46b4b9f229160cfe0aa4b08b165f76459df,-5490.654699874576,,,,,,,,,,,,
6874b986a794db5e6c4c6bfb,0x295272f8d2358b4244203d046f3cf9e12c952dbc,-2.038968,,,,,,,,,,,,
6874b987a794db5e6c4c6c26,0x2978231d983d32c5ea3e97021e6a7d636ef42bef,-114.81008299696292,-12918.660216609947,,,,,,,,,,,
6874b98ca794db5e6c4c6c87,0x29ed6e89040f715d709b86346148ba8f1b48fbe4,-1114.4436339609583,,,,,,,,,,,,
6874b985a794db5e6c4c6b73,0x2938e25dc131cc99f4b916fdead2574424e91843,2029.802603686161,-14650.6570851723,,,,,,,,,,,
6874b985a794db5e6c4c6b76,0x28ebf504b2d49fc5ddb751f99d494d7607832a8d,2665.8607492879246,-170292.5656148994,,,,,,,,,,,
6874b986a794db5e6c4c6c05,0x2946b51bcc891b20db10b9569596adf8a3f01503,-457.2114115298309,,,,,,,,,,,,
6874b98ea794db5e6c4c6d15,0x29ec55ef9b2a278b1946bf4d6f3864b65919bece,-1.4779455949783369,,,,,,,,,,,,
6874b985a794db5e6c4c6b60,0x28d066d8569aa9f79bf7b06944172eed13f683e8,-212.29620514982963,,,,,,,,,,,,
6874b986a794db5e6c4c6c04,0x29b081b69566176494b91288956eb365eb6ae963,-2217.351497851254,-3558.5084250995133,,,,,,,,,,,
6874b986a794db5e6c4c6c0e,0x29096b8c47c223b4bee211e005dc141db588088b,-154.29764555095508,125.33646468107618,,,,,,,,,,,
6874b98ba794db5e6c4c6c62,0x2adfa69ee71f6e5d384ae5487ab897749adb4790,-9.03648755263724,,,,,,,,,,,,
6874b98da794db5e6c4c6ced,0x2a2a04040b63b80ffa62047da188e76df96b11a8,-180.15372459436023,,,,,,,,,,,,
6874b98ea794db5e6c4c6d10,0x2a2b44dc50d8eb6903ab69cbb6e772a849d4abaf,-27.53451990576741,,,,,,,,,,,,
6874b986a794db5e6c4c6bd6,0x296e18828551756c7d512bcc0b26eeb102800495,-804.7564649092092,,,,,,,,,,,,
6874b986a794db5e6c4c6bf3,0x295042a36508270f2d326672ffa0e3a53475e33f,-5937.132759680851,,,,,,,,,,,,
6874b98ca794db5e6c4c6c82,0x2a9c2a8d760468047b3875a2816528a98b37db15,-226.95137364096445,,,,,,,,,,,,
6874b98ca794db5e6c4c6c94,0x2a475d554cbd08791a1c0ea746256dacd702be7b,-1093.7003349376882,,,,,,,,,,,,
6874b98da794db5e6c4c6cf0,0x2a4ad2c75b15f619dc560c7321e81198d70481e7,-571.7521937282072,,,,,,,,,,,,
6874b986a794db5e6c4c6bd4,0x29b96fe37f06b4c7fd7a4b5961d4172a80f216dc,36.70915001784897,-2028.208650141984,,,,,,,,,,,
6874b986a794db5e6c4c6c0f,0x29b3324847cddb6c724455d982608a1055c56ebc,-36.81995189398411,,,,,,,,,,,,
6874b98ca794db5e6c4c6c84,0x29dd634e92af7c0988330802ad8e920ee67d5063,-523.3502201066767,,,,,,,,,,,,
6874b98ca794db5e6c4c6c8a,0x2a878245b52a2d46cb4327541cbc96e403a84791,-683.0457271923237,,,,,,,,,,,,
6874b98ca794db5e6c4c6ca0,0x2a5ce000c5df5081f99d9b50997bcadb8d9312d8,-0.5761585149258224,,,,,,,,,,,,
6874b98da794db5e6c4c6cd6,0x29e42d09a8d077f2c58cd49adafe9e8d7591c537,-1815.1332412911436,,,,,,,,,,,,
6874b98ea794db5e6c4c6d1b,0x29cf2f0f8dc4c913ea5610549843edf0ee92a3ab,-160.26837765790333,,,,,,,,,,,,
6874b985a794db5e6c4c6b7e,0x28feab055be8e3e313231500516c9392c2027952,-35.43357980763165,,,,,,,,,,,,
6874b986a794db5e6c4c6beb,0x29a592054dadb92856ff49f66d2310693a375048,-144.7163832655167,0.3262618842757661,-4703.507118000001,-308.30913794923254,,,,,,,,,
6874b987a794db5e6c4c6c28,0x298c8bd6c970eed9d7b97b51e56f77c13f8b5896,-1753.766845852805,,,,,,,,,,,,
6874b987a794db5e6c4c6c2c,0x2957bfeec9f20e20eb61f6f7e7426ad22d637ee1,-40.74150664409456,,,,,,,,,,,,
6874b987a794db5e6c4c6c3c,0x28c974c18c6553b445c4b77f35d83f3499acf58f,24550.09621843889,-14.405630494467914,-0.3815924113696383,-382499.8741723424,,,,,,,,,
6874b98ba794db5e6c4c6c60,0x29d6ffd0341727ae474a501db8e421dbdc435348,-16.3452310182538,,,,,,,,,,,,
6874b98da794db5e6c4c6cdf,0x29e773a798730070b341dc09e58d224fa3a55eb2,-20.183257519596644,-2.171531,,,,,,,,,,,
6874b985a794db5e6c4c6b63,0x28faaf96e078698dad013430d8b9a0ca97e30054,-663.115743120854,,,,,,,,,,,,
6874b986a794db5e6c4c6bf0,0x29651abc303d4edf4454d22e11a1810c4a731dc7,-138.4607142456116,-428.73489789665473,4076.476488394263,,,,,,,,,,
6874b987a794db5e6c4c6c2a,0x29929d29726b9e051e1dc95a4b2d8f1619958326,-271.5928516704589,-27.414061768063625,,,,,,,,,,,
6874b98ca794db5e6c4c6c71,0x2a31c7c2c45bc8f5e9113ba4c9e3cb6b7fedcfa9,-28.695892189163715,-1207840.061023624,,,,,,,,,,,
6874b98ca794db5e6c4c6c78,0x2a9321fd65256d9e3d52c659cd7c9dee252cbd33,-26.09481718763709,,,,,,,,,,,,
6874b98ca794db5e6c4c6c98,0x2a7169c995df31565adb0ac2621ff01e2eba96ff,-636.31962871019,,,,,,,,,,,,
6874b98ca794db5e6c4c6c9c,0x2a80cfa6926bda5ee0ba86b170e196ad495c739a,-2508.4990624846105,,,,,,,,,,,,
6874b98da794db5e6c4c6cb9,0x29fe9f665f1a78f05da5831bc1005b8e08bb4d8e,-196.977059707674,,,,,,,,,,,,
6874b98da794db5e6c4c6cc0,0x2a0696ef4e1023c9f5be31daae6143486f1c369c,48.82778901739266,-4294.647908754844,,,,,,,,,,,
6874b985a794db5e6c4c6b6f,0x29c4234e587a4011dbd8be6ba80d4a4becec53d1,-29.69591488775899,,,,,,,,,,,,
6874b985a794db5e6c4c6b9c,0x299e8220d14efe7e07234da4057676609bdaaa9a,-850.7567978265407,,,,,,,,,,,,
6874b986a794db5e6c4c6bcb,0x299667e0b886bc54b74c6229730c2aa6082c9af3,-1.201828000000205,,,,,,,,,,,,
6874b987a794db5e6c4c6c23,0x29a04d7e07cbdf67693f5124b817df80fde5be6f,-284.81023758404814,,,,,,,,,,,,
6874b98da794db5e6c4c6cbe,0x2a16fd76e8c4eae7106b146f07761e45a10bc62c,-2.324723375140479,,,,,,,,,,,,
6874b98ea794db5e6c4c6d2d,0x2ab88e144745fec13c3fddcf9cdc2f9d566ab09d,-126.17818647297644,,,,,,,,,,,,
6874b985a794db5e6c4c6b5d,0x292e058477bf3c2efb5a2d6f9753df9e1ded9abb,-50.45263355205401,,,,,,,,,,,,
6874b985a794db5e6c4c6ba0,0x292586fb874732e3e544669b7938a28189dfa59b,-77.7394260738381,,,,,,,,,,,,
6874b986a794db5e6c4c6bec,0x29ade635ba13ff3f5000cec72e7bfe651127bbd2,-822.9865836553672,188.86787500931496,,,,,,,,,,,
6874b986a794db5e6c4c6bf2,0x295abb6880c351f00587bb929359b5b10f355bcc,-878.520029,-919.6901990173164,,,,,,,,,,,
6874b98da794db5e6c4c6cc2,0x2a5c568cbce0030ac1c18b21d30133bb2f3921ea,-129.05835875415505,,,,,,,,,,,,
6874b98da794db5e6c4c6cc5,0x2a5bfa07b03337a07b16ceb64dc7f53903645844,-2579.1754361993326,,,,,,,,,,,,
6874b98da794db5e6c4c6cd7,0x2ac1f08d6c9338671be7f651949b5e75ffb80511,-5063.969274411204,,,,,,,,,,,,
6874b98da794db5e6c4c6cef,0x29d92a1517034636720fd3bd7e48c4649a249ee8,-211.2249299287796,-8.335116311907768,,,,,,,,,,,
6874b98ea794db5e6c4c6d28,0x2ad9f88b9aa70cf4d69bd529b3dc786d792a92cd,-36.46628401650014,,,,,,,,,,,,
6874b985a794db5e6c4c6b65,0x28d7e051b96e9cdb185e6ab9e9f644c5e0bf8a36,-169.6668416643579,,,,,,,,,,,,
6874b985a794db5e6c4c6b68,0x29369772245056dc58dac0adcda99a8685a2d3fd,-312.0050613302242,,,,,,,,,,,,
6874b985a794db5e6c4c6b92,0x28cd5d6ff8972bdde34e8fa5fec8070ff3ddd72d,-14.127389023964724,-1499.2638390018842,40.25104520337391,,,,,,,,,,
6874b985a794db5e6c4c6b94,0x2987657d80dc86e3abf84b6e0d2562c8c461c187,-23168.17403742722,,,,,,,,,,,,
6874b985a794db5e6c4c6b96,0x29aa47d52a42eff2a7972de74eb6fdff8640ac9d,-0.6772747160024437,,,,,,,,,,,,
6874b985a794db5e6c4c6baa,0x28fdfc29cad666d84c59a32b5258ccf6340cfc7d,-638244.3767044693,1222092.3889711038,,,,,,,,,,,
6874b986a794db5e6c4c6bb1,0x2993e1d02b11377f44455aedc618c705acbb0591,-580.3234723873175,,,,,,,,,,,,
6874b986a794db5e6c4c6bc4,0x292784d32dc5e8d93f19a40d216bbbb17f81387c,-15.404679139234304,,,,,,,,,,,,
6874b986a794db5e6c4c6be3,0x29b1b2d083456fd07b19649f8b85f9927a29b1ab,-49.18818875990837,,,,,,,,,,,,
6874b98ca794db5e6c4c6c75,0x29f0d29e6cb72bda8726a8d19f0c2ef3ef3320ac,-0.5352664000020013,,,,,,,,,,,,
6874b98ca794db5e6c4c6ca6,0x2a06913d5b8748b222e1236768c24ca19198b374,-2.074741,,,,,,,,,,,,
6874b98da794db5e6c4c6cbb,0x2a2e33a242b611fa8ce9b6e693cc9949286566d0,-0.0099472316523758,,,,,,,,,,,,
6874b98ea794db5e6c4c6d1e,0x29fc55baf2893f4bdedb59a76860d7f843a3a7f4,-26229.95752481307,,,,,,,,,,,,
6874b98ba794db5e6c4c6c5b,0x29e67bd5ef2100c2a840d7a1cff4a2844f67c347,-33.32275036403758,,,,,,,,,,,,
6874b98ea794db5e6c4c6cfe,0x2a075c64a8586f83a4165673987d3508bc2809f8,-31.45785849609808,,,,,,,,,,,,
6874b98ea794db5e6c4c6d0e,0x2a1efd29ff98af9b0c45ed1dde9b3b56661be1c9,-0.1099790000000098,,,,,,,,,,,,
6874b985a794db5e6c4c6b83,0x298ead1d6bc797881cfc8c4b43a87b1aeca5d63e,-32.79296544349259,,,,,,,,,,,,
6874b985a794db5e6c4c6b98,0x2926ab2bab7dde8f3093d704ec1003017110ea09,-379.2903133842651,,,,,,,,,,,,
6874b986a794db5e6c4c6bd3,0x291de3d8a50d14617cb42c38fe77444bf98eb9df,-198.7432103585568,-45.26119572356925,,,,,,,,,,,
6874b986a794db5e6c4c6be5,0x29add16962acfc87c5019f2058b94fb1477204fa,-151.46934858795558,,,,,,,,,,,,
6874b986a794db5e6c4c6bfe,0x28d1c71f83c1a138336f98b929bfd44e54114a8b,-42.745646490373474,-160700.8316170289,,,,,,,,,,,
6874b987a794db5e6c4c6c25,0x299eff44279648f21ebb1bdabd7e4167b5149c20,-398.5473254914907,,,,,,,,,,,,
6874b98aa794db5e6c4c6c50,0x29cc3689b2d0570e4cf7d3f56f956981cd5cdb14,-524.2496118394891,-336.4368328889045,,,,,,,,,,,
6874b98ca794db5e6c4c6c8b,0x29febb20c105318bc7d9212af46677606504666a,-25.72161418953735,,,,,,,,,,,,
6874b98da794db5e6c4c6caf,0x29f5e95f5ee51a72eb12db9fa49c8a605b4fdacd,-265.3385617632812,,,,,,,,,,,,
6874b98da794db5e6c4c6ce6,0x29cbd90d67c170843dfbd0424514cb24dd324ef6,-330729.3927592896,,,,,,,,,,,,
6874b98ea794db5e6c4c6d12,0x2a76b5fea57a997c557a188d9942c8b719969a89,-477.6216052214222,,,,,,,,,,,,
6874b98ea794db5e6c4c6d19,0x29d1aa911205dde9b5c4509ad6d1dd24c1f0e18c,-2.593600000000152,,,,,,,,,,,,
6874b98ea794db5e6c4c6d24,0x2a49720e721553d0614dff29454ee4e1f07d0707,-2.076786,,,,,,,,,,,,
6874b98ea794db5e6c4c6d30,0x2a330f2fbb1e7ef2103781f407130a65e1e3c749,-6.598495890503102,,,,,,,,,,,,
6874b98fa794db5e6c4c6d8c,0x2a7e1fd0cd8dba607de07868c1b1d09212d9c01d,-575.1156721238799,,,,,,,,,,,,
6874b994a794db5e6c4c6dff,0x2b50566f44b8b1c96d00ce6b93387130f1a86510,-77.81066537347169,,,,,,,,,,,,
6874b995a794db5e6c4c6e4a,0x2bb039b53811fdd82e1cb89e45d79799e92de162,-59.89571838966189,-355.7131741622579,,,,,,,,,,,
6874b996a794db5e6c4c6e73,0x2b233b59351074313d8f6ec2d4958bd69a0fbf44,-16.290289953684805,,,,,,,,,,,,
6874b996a794db5e6c4c6ea3,0x2b7728b2248affb26a5bdf03d43d22e15c100557,-374.7217713252176,,,,,,,,,,,,
6874b996a794db5e6c4c6eb1,0x2af42eba0e033983895ad3e6e0e38c04da50dc80,-20.656774066216737,-463.856478,,,,,,,,,,,
6874b98ea794db5e6c4c6d3b,0x29e041e9604e61c32ec6c2d0808c9fb2fba13cb3,-10.686336113511402,,,,,,,,,,,,
6874b98ea794db5e6c4c6d4e,0x2a4b7e08d5a4cf40901d417d193bd7f93de2bee0,-25.835893126260203,,,,,,,,,,,,
6874b98fa794db5e6c4c6d83,0x2ad2465e8411db90c6c3a55e91e6031b7b848999,-14042.405009087695,1599185.0474510724,,,,,,,,,,,
6874b98fa794db5e6c4c6db3,0x29da15d061f345ebac19a418fd0e376fd9ac39be,89159.05667265528,-6.338122160694184,-249.2216470423564,,,,,,,,,,
6874b994a794db5e6c4c6e0b,0x2ba044aa2704a1c67faf43187f0a98399970fab4,-25.149537132796723,,,,,,,,,,,,
6874b994a794db5e6c4c6e1d,0x2b3fbdec84fa71f0b21d6d57884d431e629ecd4d,-249.62719728670703,,,,,,,,,,,,
6874b996a794db5e6c4c6e63,0x2afe9ab3cec548d02cc3429ea66a46d52f0d2bd1,-253822.17788953215,,,,,,,,,,,,
6874b996a794db5e6c4c6e86,0x2b8c186a5c8078e4e8e0856d38f7b4838aef91fa,-12.92591991779409,,,,,,,,,,,,
6874b996a794db5e6c4c6e8f,0x2af9997fc77e50a3cde92b6452ee2faa0ddf2a47,-645.8048251869973,,,,,,,,,,,,
6874b996a794db5e6c4c6ead,0x2bac5358bbf96cd40ae73a81ef0e95b8fa242c65,6549.52391553938,-159914.69780659396,,,,,,,,,,,
