_id,wallet_id,aggregated_lp_score,lp_scores[0].total_deposit_all_time,lp_scores[0].retained_liquidity,lp_scores[0].avg_holding_days,reason
6874c3b4a794db5e6c4d3f4c,0xb64619712b73fb0e6740040af205a0f8134ef8f9,371.45,31381112.13153074,0.0,113.5987583125625,Low score per deposit
6874c3bea794db5e6c4d4192,0xb7387207cefaeee263817780c60deb9b9742b3c8,388.4,102004821.2194796,1930491.9381164163,29.321625389463936,Low score per deposit
6874c3cba794db5e6c4d4352,0xb94d77f829dddc059f0e5a30140116801f3ee47a,378.41,16353979.137731,320980.99644890614,39.606875,Low score per deposit
6874c3cda794db5e6c4d43cd,0xb8d674f527e6c291bf6dcfd40e281a79b82da67e,446.0,39437427.0884005,0.0,491.2627367249113,Low score per deposit
6874c3c7a794db5e6c4d430f,0xb867416a190c0d9050e941d4c19c7ac77cefa747,349.35,15658394.94841251,0.0,309.24828515577934,Low score per deposit
6874c3cfa794db5e6c4d448d,0xb8eca696084e93395684de346da55852e96a8f9e,372.73,68377786.60800442,0.0,492.1622659617631,Low score per deposit
6874c3d4a794db5e6c4d4526,0xb9b4bb195f5dbfbd6f88643ec694996ad30f83b2,434.11,72112442.20780349,0.0,360.10086147607353,Low score per deposit
6874c3d7a794db5e6c4d45e0,0xba4ff5f9d6508000b7fd0035bd616aaec070384f,479.47,155910681.23367992,0.0,203.040948336913,Low score per deposit
6874c3d7a794db5e6c4d460e,0xbaa3ef11659d347aae75c7bb67e29f1f8bb90843,253.03,19245906.57343528,0.0,191.4730240384954,Low score per deposit
6874c3e1a794db5e6c4d4775,0xbb27baf085cb9c46d9f64b8d1f43d3e5a34d2c1c,494.0,22868503.7565177,2173994.6174639314,611.1941376418242,Low score per deposit
6874c3e8a794db5e6c4d47ff,0xbbe9329644ae8feeec1e712267a9bcabce6a4300,347.84,21955289.162169445,5.725144937634468,90.49190459256944,Low score per deposit
6874c3e2a794db5e6c4d47e2,0xbbad96336943a36e3e292d973b3382dd0ba4d1ef,432.59,1200760876.7227683,0.0,15.833670130849615,Low score per deposit
6874c3eca794db5e6c4d48e9,0xbc965428d8d7dbc399ef524fb6efa014dee3afe8,343.4,41826072.700469926,0.0,21.43530342368156,Low score per deposit
6874c3e1a794db5e6c4d47b0,0xbb4f9e3f08bee7f957e2af0bbb600bd5210d1170,396.3,469353126.3247419,0.0,14.772234426217594,Low score per deposit
6874c3f4a794db5e6c4d4a71,0xbd87544520e93bc5b08ed51890ee624df48368f2,448.0,29690554.92807065,0.0,1405.739872172523,Low score per deposit
6874c3eca794db5e6c4d4947,0xbc86a537696631ddf2b3e5f11ee7fd1940ddcf52,438.73,48521922.70421212,0.0,1382.5759968893751,Low score per deposit
6874c3f5a794db5e6c4d4ac5,0xbd1876611b9ee9927d2c892479bff5b31e9e96d8,561.92,28164008.9354862,0.0,360.7361133380961,Low score per deposit
6874c3ffa794db5e6c4d4c51,0xbe3524d157de6977ae5297590692df17deabdcd7,433.68,21242266.07070423,0.0,1370.770923946169,Low score per deposit
6874c405a794db5e6c4d4d00,0xbf7a18c881e971041fcb0d57a679e8944c742edf,412.25,19896147.741180748,0.0,187.3202776093943,Low score per deposit
6874c40ea794db5e6c4d4ea2,0xbff6703c0c34ba75eb5a2e7c145fbe7e99c69728,449.0,39062974.86095762,0.0,1453.948917986227,Low score per deposit
6874c411a794db5e6c4d4fa6,0xc041c31437c83812c29ebd0a8ef21d43d86b3ae7,406.65,17992691.062907875,0.0,92.81764401549768,Low score per deposit
6874c419a794db5e6c4d5133,0xc140485899c3e0c739dd5e0f480317695ae274af,474.42,267429746.7117448,0.0,35.75953904350338,Low score per deposit
6874c426a794db5e6c4d5307,0xc3cd607949f95a90e26d36f856adb2029e42b373,346.0,57869730.77702525,0.0,295.36455531892364,Low score per deposit
6874c41fa794db5e6c4d51d1,0xc30ed13d7f485f3480e4cf6fe9e8d7749dbd4d35,449.0,39883216.645427465,0.0,1441.362844442199,Low score per deposit
6874c42aa794db5e6c4d544c,0xc45a525be77a208ef610449f30345ba5380d42dd,280.02,101380957.24473462,0.0,128.91839945177765,Low score per deposit
6874c432a794db5e6c4d5567,0xc4d219b78ec5d105253e016d7401ce005ed7346d,547.27,80333724.67064373,0.0,354.1143751811025,Low score per deposit
6874c442a794db5e6c4d5809,0xc6b9efd99763cbbab529a834b6d04137d0e380e7,259.22,12532263.42367908,41.12175031751394,277.5719491569676,Low score per deposit
6874c445a794db5e6c4d58da,0xc77c6375e9fd581701425a6fb70bf371fb1cba28,388.45,47265465.18786298,197212.302464664,0.2543055555555555,Low score per deposit
6874c445a794db5e6c4d58e8,0xc75ce14c4534b8f6fc213ab2c73d3a6271b3b918,412.0,24597769.396021876,1.2442457862198353,47.90023905734375,Low score per deposit
6874c44ca794db5e6c4d59e3,0xc836b2da326940386b137e4be454c0c4637fc214,341.7,20513466.89489295,0.0,56.41956333823303,Low score per deposit
6874c454a794db5e6c4d5b9f,0xc8df1a5953aa7f62a35ff1501e0c10eb3c33ebfe,390.0,63749884.06667376,0.0,44.140283418928064,Low score per deposit
6874c454a794db5e6c4d5b67,0xc91ac330e0ff829f4fe8b5db022ade6cc2ab919b,617.0,53788064.34437478,0.0,719.9009624920312,Low score per deposit
6874c45da794db5e6c4d5d4f,0xc9e863ff87cd8b8b149b754906d8d735bbbd1f66,321.0,59674043.09225112,0.0,293.7912747662639,Low score per deposit
6874c465a794db5e6c4d5ec2,0xcb3248e23f5524eac3c67ca0ee1c4b3cc27c743e,385.0,17890755.45927379,0.0,177.4790502791059,Low score per deposit
6874c464a794db5e6c4d5e7a,0xcb0193c6ab931c4eff00f98f017f1ae6c982c264,615.0,78502198.37065858,0.0,690.9693125574422,Low score per deposit
6874c46da794db5e6c4d6031,0xcc5ce245a296667aca1b5855f1a05ca950017e68,364.12,30897689.35947191,0.0,31.157809718946755,Low score per deposit
6874c46ba794db5e6c4d5fb4,0xcc4ea98876f3ee733712ac64137c34e637fc2dae,244.8,28536624.962067563,448302.8157571815,1.7878703703703704,Low score per deposit
6874c477a794db5e6c4d61f7,0xcdd7152eee446ed547d8e8f19f2d83cf94d4c235,321.3,16301777.64092239,0.0,370.5114637270784,Low score per deposit
6874c478a794db5e6c4d6275,0xcd4e09d72c64662f928bf763345209a77c603ec8,452.11,35057794.31694518,0.0,67.83296443107061,Low score per deposit
6874c477a794db5e6c4d6207,0xccfa0530b9d52f970d1a2daea670ce58e4176389,297.5,36498471.310337074,0.0,513.4181504287047,Low score per deposit
6874c489a794db5e6c4d6577,0xcf58eac3c7d16796aea617a7e2461c99cacdff1d,496.0,61558327.68202372,0.0,5.397249795220239,Low score per deposit
6874c488a794db5e6c4d651c,0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,353.03,23382777.5085182,0.0,68.93042832497879,Low score per deposit
6874c489a794db5e6c4d658f,0xcf5a33920272e28f220d14c84416474de53f30b9,436.92,179334695.2164293,0.0,21.28640596127361,Low score per deposit
6874c485a794db5e6c4d645f,0xcfab282f1033c280ca95e2451b01368caaa1bb40,415.84,33753173.17068769,0.0,1405.0346871507522,Low score per deposit
6874c487a794db5e6c4d64ac,0xcf351e3b6fc104d9906897b16f2043ed593bea25,548.11,60716605.92867297,0.0,68.11935660763888,Low score per deposit
6874c491a794db5e6c4d669a,0xd0936a2b417ded5ebe66fb32d3824748cf8bf275,362.1,83065620.6995128,0.0,12.434368448155256,Low score per deposit
6874c49aa794db5e6c4d67c7,0xd1fdf01359813a59072d4e689f885356f70d2ed0,454.0,26052497.489128437,0.0,731.8586023293576,Low score per deposit
6874c49ba794db5e6c4d681e,0xd1a9bfda2fef8cf4719422391ffbf7c3f6808251,328.0,47278222.45237034,0.0,369.9077089070833,Low score per deposit
6874c49ca794db5e6c4d6879,0xd122c282499cb6a76197db2d6ba5170d81c4895f,477.7,76950231.64547986,0.0,54.82873215336226,Low score per deposit
6874c49ca794db5e6c4d68ba,0xd1b076dd3b2ba2514cf9b02a5a425e1ec2534c89,550.55,74570818.68194224,0.0,347.5608003174971,Low score per deposit
6874c49da794db5e6c4d68de,0xd1fa51f2db23a9fa9d7bb8437b89fb2e70c60cb7,437.76,198798265.5043226,0.0,1.355335359585831,Low score per deposit
6874c4a3a794db5e6c4d69af,0xd2700e7bbe0a8af6d6c5b3f61d27855daa425a53,377.0,65681911.56224675,0.0,52.19358999385732,Low score per deposit
6874c4a5a794db5e6c4d6a68,0xd295879063be7a6c49f7327afaa831a4f3f64882,368.54,263489914.92015836,0.0,49.20277367374827,Low score per deposit
6874c4b3a794db5e6c4d6c80,0xd4ac45053284b450a698a1bc476a198bb20548b6,449.0,34684219.52276992,0.0,1449.115888658426,Low score per deposit
6874c4bca794db5e6c4d6e1d,0xd64ea8099c1e4e785f84952e406e5e37e1a447ed,448.0,35175846.887478724,0.0,580.7675560989502,Low score per deposit
6874c4bea794db5e6c4d6ebc,0xd5a809d6dbee62a34cf4106080c6e04b8d9ce285,249.28,15659155.284454288,0.0,280.60899386394675,Low score per deposit
6874c4c0a794db5e6c4d6f21,0xd603499a2b0f8f5c5b344c361060d1acd89d1f03,406.7,75833520.62118202,0.0,479.9918899562847,Low score per deposit
6874c4c7a794db5e6c4d7048,0xd6f4567bfa29bc70b26dccaeb07e5868905d667c,384.0,109308369.38118228,0.0,31.787980376936087,Low score per deposit
6874c4c8a794db5e6c4d70a9,0xd6f9f050049d34782e934e40b946be2f70184d89,449.62,25208066.702831216,0.0,47.83870568298611,Low score per deposit
6874c4c8a794db5e6c4d709c,0xd68fe83d3834bf35c6e1aa8a9d81c56249a61881,385.93,449305116.0338682,0.0,38.31360039354207,Low score per deposit
6874c4c7a794db5e6c4d707c,0xd71f271ffa7a6580e5710feb7279d795a8272a66,381.0,44282039.95757519,333345.8589703888,512.6430651499121,Low score per deposit
6874c4c7a794db5e6c4d7051,0xd6bc2640413bf63f742d72eca3e2eea1b0a28065,381.65,53099968.12924688,1988142.3605253696,208.8875192852283,Low score per deposit
6874c4d1a794db5e6c4d7236,0xd86d40ccbc02ea258c442185bf16f16d6336fc1b,383.0,18886925.796860456,0.0,487.8298834152469,Low score per deposit
6874c4e1a794db5e6c4d7479,0xd9d44acaaa8a1bec268606e747271ab0aede2fd5,465.8,123949223.57805732,95173.07934615016,97.37124981428164,Low score per deposit
6874c4daa794db5e6c4d733f,0xd92c4e3e434e2d05062c7b842a16ccd3e7a5b9b2,251.16,18752531.755539253,0.0,269.68449278136575,Low score per deposit
6874c4e2a794db5e6c4d74d5,0xda8cf15bc458a7b13735e7d04495f8cda53f3205,248.81,12843237.45092162,0.0,282.44205287614585,Low score per deposit
6874c4eba794db5e6c4d7650,0xdb4ac98cfcd13e2f06c19d7a843345280e52119c,279.65,12596325.352159258,37.14378593489528,32.94537170804012,Low score per deposit
6874c4eba794db5e6c4d7653,0xdaadb6a9e956eebea5a09ce7f23a6e32a5ef4324,383.35,29950467.17569981,0.0,69.77353970001158,Low score per deposit
6874c4eca794db5e6c4d7683,0xdba3db6b1e9645c663c999ab81b4eb8929f3d8e6,443.0,25964053.69660271,0.0,64.33592723195022,Low score per deposit
6874c4fda794db5e6c4d79a0,0xdd964ff80aede0f4408cf8102e7d8cc626e04d7e,286.45,23979035.68185155,0.0,286.704984618664,Low score per deposit
6874c4ffa794db5e6c4d7a19,0xdd8ef55055e01d39cb87571bd38c43ab9b5903a5,448.36,297833665.73620063,0.0,29.784652484327545,Low score per deposit
6874c508a794db5e6c4d7ba3,0xde2a3b8017453b4068a7b2a692f2456dabdb7a25,480.46,344481400.60035866,0.0,11.561097797460748,Low score per deposit
6874c511a794db5e6c4d7d13,0xdebe12d7e02401510358adee7626a2bd5efa6e79,440.08,60394161.96148473,0.0,359.8394194697888,Low score per deposit
6874c528a794db5e6c4d80d6,0xe298cf22b954cc0a8edca5cc6de7f93294c8cdb6,430.0,19730248.931708857,0.0,734.1529834861401,Low score per deposit
6874c52ca794db5e6c4d81f7,0xe2e731e86a53a78dab79c11584cce85e8f5a2cc8,470.06,23365073.339303583,0.0,80.2478527155578,Low score per deposit
6874c535a794db5e6c4d8380,0xe34bb624055b171d777eccbbfc3baaeeffbe432c,394.62,26239177.37822357,650609.5493928008,596.3613253752663,Low score per deposit
6874c53aa794db5e6c4d83e4,0xe43e0c27b0891e3ffdcf617d90c47be37d55ad68,406.43,95684381.83234948,0.0,30.72071755369444,Low score per deposit
6874c539a794db5e6c4d83bd,0xe4cb1cc4a206766b891e612ddc0e044306cb45ab,364.65,15947115.052033257,0.0,310.602612642419,Low score per deposit
6874c53ea794db5e6c4d851f,0xe4613af9ecdf8db83707546af9d4bd9da76ce504,444.66,225176899.45177492,0.0,15.734992503514771,Low score per deposit
6874c544a794db5e6c4d8602,0xe54d527653a70686d5c9fa357e36f18c94f98374,254.0,55948751.56908913,960795.1306236684,2.533680555555556,Low score per deposit
6874c545a794db5e6c4d8686,0xe4eef4c9ee425a0cbfeb49146183694230438fcd,364.65,21224520.466511782,3325549.135739155,253.3339699074074,Low score per deposit
6874c546a794db5e6c4d86b3,0xe58e5ed4544f58831a84c18178b911a5957ada08,381.08,263034267.97764367,0.0,49.53958942885785,Low score per deposit
6874c544a794db5e6c4d85e6,0xe53eca73fc23b395d4a6a5c652202923a7d0b240,230.49,20624022.17817563,0.0,101.93861397136986,Low score per deposit
6874c54fa794db5e6c4d8845,0xe6c4e99725541992a34477849c93901a96bf7812,565.61,66814958.58931612,0.0,360.26887866374994,Low score per deposit
6874c54da794db5e6c4d879c,0xe6f3bcb361d96d0c98c2d0f787b97c9d10267a11,366.35,29683513.390831813,0.0,85.7449309337037,Low score per deposit
6874c555a794db5e6c4d88d1,0xe7e87ad0a5e18307f2101faefe9edf8974e453ff,420.0,85207109.57565995,453306.6560329348,10.119336722518003,Low score per deposit
6874c555a794db5e6c4d88d0,0xe81544b1e5dc2dd81953f76a3d02b1df746d2d4d,449.0,29277279.29189431,0.0,1450.3322293796643,Low score per deposit
6874c568a794db5e6c4d8ced,0xe97881a663a97b1fecbfe51a6318f2d53c7a49cd,196.71,19330124.570806988,0.0,191.91795167676312,Low score per deposit
6874c568a794db5e6c4d8c98,0xe9bf48f71cb566aea6851d5a72a485d7794d902f,409.0,36416790.976961896,2709361.3708847687,19.549496550132847,Low score per deposit
6874c568a794db5e6c4d8ce6,0xe9e9bbda9701de5c14f01d8aa755ccb354ce2234,395.32,20037169.873422988,22830.5096687451,15.669864263407137,Low score per deposit
6874c578a794db5e6c4d8f60,0xec05580b8c865e93e90f7798f7447a5ab182b708,448.0,41328771.74636534,0.0,1421.0253147197222,Low score per deposit
6874c571a794db5e6c4d8e60,0xeaa9ebddd373c4bd8bb92dfcc9c7e7fcdb268e51,396.0,88254391.58582526,0.0,35.99777350451317,Low score per deposit
6874c578a794db5e6c4d8f5c,0xebedc8e9ff409b23dd251f87ccbffa8075f87255,396.0,80442990.81666757,0.0,41.25006008681878,Low score per deposit
6874c570a794db5e6c4d8df1,0xea8aba97d762b74c6b22e70f73052d7d09ed78f4,303.0,14524860.978456464,0.0,7.612175925925926,Low score per deposit
6874c579a794db5e6c4d8fc0,0xec08867a12546ccf53b32efb8c23bb26be0c04f1,329.0,22664255.873737,191943.6334739216,8.984479166666667,Low score per deposit
6874c57aa794db5e6c4d9001,0xebf9532ca9c982b69e91ecbb4b8da3eac65453ca,529.0,48421258.99636887,0.0,668.1589786540278,Low score per deposit
6874c581a794db5e6c4d90e2,0xece09032ef138573714beec20aacdd10f76b2b8a,404.0,19146979.36722147,1426048.9501544945,191.46183559240012,Low score per deposit
6874c583a794db5e6c4d9179,0xecc6b71b294cd4e1baf87e95fb1086b835bb4eba,405.41,132479411.25849938,9437342.22875364,291.50800450482643,Low score per deposit
6874c58aa794db5e6c4d928f,0xed7099213fed5dd762d85bf26e4757c276c0198d,452.0,43359213.4243369,0.0,730.1143087859027,Low score per deposit
6874c584a794db5e6c4d91ae,0xeca2e2d894d19778939bd4dfc34d2a3c45e96456,436.0,1467026542.8658206,0.0,9.788556080906895,Low score per deposit
6874c58aa794db5e6c4d928d,0xed61c2fd074297f0761f758e10e8422e607cf17a,348.0,59968155.027624965,0.0,368.8223855806164,Low score per deposit
6874c58aa794db5e6c4d9259,0xed81b9cf8fdc0b187b6ed71407728ec8891c35d5,468.35,354712848.9544031,1503378.502313614,52.49530403369791,Low score per deposit
6874c594a794db5e6c4d9468,0xef491256a90611103395da600afe64bb062fd655,429.26,95941807.7924474,0.0,48.678875049470896,Low score per deposit
6874c592a794db5e6c4d9401,0xee6a16d8c3f33d920865a69508339174aba98f05,179.0,12568314.428163,0.0,0.3879513888888888,Low score per deposit
6874c594a794db5e6c4d949d,0xeefa4e269c6dd0ee1f1fb04bfa4159c2d76f1516,192.02,15450162.049448391,102.87050996720792,185.47427632233413,Low score per deposit
6874c599a794db5e6c4d94f4,0xefc9b8e8fcd4ace39bca9e999fde1bf73a961385,385.9,17658857.642041348,107865.70754988492,4.319826388888889,Low score per deposit
6874c59ba794db5e6c4d957c,0xef6621610ff3ad7648d48eb6511ddb2c6c14c81e,362.1,27701190.466532785,7.112741712480784,76.89971987534722,Low score per deposit
6874c5a6a794db5e6c4d97a4,0xf0da15220d19cfd6f9ad910e43198d8f231d11a3,458.0,51342868.46143676,0.0,736.9396581648381,Low score per deposit
6874c59da794db5e6c4d9662,0xf0361b42b5b28d31f7c407f792c343b86e4983fe,464.37,320005033.96684456,0.0,14.472932100130445,Low score per deposit
6874c59da794db5e6c4d9650,0xf0594c390e6dd5d4626d367d7fb2079b1d5cd67d,531.47,45802983.20503952,0.0,470.6674710393094,Low score per deposit
6874c5a7a794db5e6c4d97f2,0xf14e82321d951ae633c2f3d9bec5e3253e835b1d,358.49,78797314.68172811,0.0,3.665577485380117,Low score per deposit
6874c5b8a794db5e6c4d9b02,0xf34804568a14aac794401bd401ba2101a084b244,461.69,20724835.709826685,0.0,78.15751160331597,Low score per deposit
6874c5b8a794db5e6c4d9adf,0xf368d43f148e1803ec793670183b0ca6a07d3898,435.14,32386606.299972545,0.0,34.81335000409302,Low score per deposit
6874c5bea794db5e6c4d9bb0,0xf431b970204ceca4b9e169732a8d3222f78b14f1,449.0,39680238.57152552,0.0,488.9802438825848,Low score per deposit
6874c5c9a794db5e6c4d9d8a,0xf500abc84e09eafc12fe610c3463ed5ae7b4d8c3,260.62,11669266.628478715,0.0,3.704259259259259,Low score per deposit
6874c5d4a794db5e6c4d9fbd,0xf621b27508b5bc902ff553d0323105c59351a634,363.41,380022237.7669135,0.0,49.92338697085992,Low score per deposit
6874c5daa794db5e6c4da0b4,0xf6e3d406293ec344d73a355d6ada9b2d63c87eaa,361.0,40765091.64738633,0.0,34.4236800931221,Low score per deposit
6874c5dba794db5e6c4da126,0xf72837a9fce033d57094f52e4f88f129502fa067,253.15,19800767.52801673,198.19914281368256,274.155644506279,Low score per deposit
6874c5dba794db5e6c4da0e4,0xf77deb38e35371351d06f2bc589e96aaa999889e,354.0,61181588.62907708,0.0,369.5407858250029,Low score per deposit
6874c5e5a794db5e6c4da2e7,0xf7bf389531bea3ba0fdd3ecd63b8feeb37b039e3,473.48,384962551.4375513,0.0,10.47629477062037,Low score per deposit
6874c5e5a794db5e6c4da2c5,0xf86d85e7e301781f2619950425d03fc320cd7f90,449.0,39459603.16756988,0.0,1449.949300296169,Low score per deposit
6874c5e5a794db5e6c4da2d7,0xf8108bc1a9de692161b232e16d2b4e1924757ffd,215.02,35253362.12087841,0.0,113.54194824310416,Low score per deposit
6874c5eea794db5e6c4da413,0xf929122994e177079c924631ba13fb280f5cd1f9,392.73,47170355.12146828,0.0,6.736724537037036,Low score per deposit
6874c5fca794db5e6c4da4be,0xf9dd6fc91f26ade2050a89f324de5d64de2ad99a,227.22,39664900.25704544,7.704369835555553,112.9883593008449,Low score per deposit
6874c5f8a794db5e6c4da484,0xf98f2cf2668e8553bb6c619593d30543b499ddda,319.79,6436366395.850473,0.0,0.7128232488752269,Low score per deposit
6874c601a794db5e6c4da5f6,0xfa1d4ce9f0423bf353795ba85b47c3bb46e9a69f,445.83,1485920166.0177112,0.0,5.496295242724181,Low score per deposit
6874c5ffa794db5e6c4da58a,0xfaccaeac3a0570a9c69940308c5d5f639d9344ab,465.0,32260043.725211985,0.0,709.8680724799422,Low score per deposit
6874c609a794db5e6c4da71f,0xfba231e5368666daefe47c1fc904edda17a5836b,454.0,28856478.70472012,0.0,737.1319567836458,Low score per deposit
6874c600a794db5e6c4da595,0xf9e3d08196f76f5078882d98941b71c0884bea52,449.0,43727732.91040424,0.0,1440.4178796346064,Low score per deposit
6874c601a794db5e6c4da5f4,0xfa4c635e555d7f5464e24e48da6887cf74cc2f15,371.9,234468396.23208407,1272279.348533839,6.19916865230243,Low score per deposit
6874c601a794db5e6c4da5ec,0xfa66759e7905297daf1e312751a85885fc265777,571.17,68430034.01393424,0.0,359.8550023356655,Low score per deposit
6874c60ba794db5e6c4da79b,0xfb9357f2fec6f437bf7757d5fcb7fb1296816715,334.9,25284817.706761397,0.0,483.7129967718968,Low score per deposit
6874c60ba794db5e6c4da79f,0xfb9779477e5b4834bf2bc02dd29b97b344d0f700,422.8,1352142621.9283955,0.0,13.78990973858124,Low score per deposit
6874c620a794db5e6c4daa02,0xfda67b524e3e7fe81d60f0f3284ce4dae6588e9b,456.0,38818761.878845975,0.0,737.3751162238657,Low score per deposit
6874c618a794db5e6c4da930,0xfc23b61db3a1dce083e82da5a2ccfd91a2211f7c,428.18,1456396713.4912057,0.0,7.855651761336005,Low score per deposit
6874c633a794db5e6c4dadbd,0xff5910ab899d4d8ca4ff3b99f93a62bddbeda77e,395.0,89625581.84196876,0.0,35.97221889432581,Low score per deposit
6874c632a794db5e6c4dad86,0xffefa70b6deaab975ef15a6474ce9c4214d82b02,377.4,92680319.84471548,0.0,123.00772321428572,Low score per deposit
6874c633a794db5e6c4dade8,0xff82bf5238637b7e5e345888bab9cd99f5ebe331,461.03,2471562281.894289,0.0,7.541282065524282,Low score per deposit
6874b824a794db5e6c4c2ed5,0x009ae54bf26fccaa4c5a1443ebded3e472849371,510.0,102914.02283630076,0.0,102.07416666666666,High score per liquidity
6874b823a794db5e6c4c2eb4,0x00409fc839a2ec2e6d12305423d37cd011279c09,630.0,0.0,0.0,0.0,High score per liquidity
6874b832a794db5e6c4c310e,0x02ad7c55a19e976ec105172a75a9d84dc9cf23c6,505.0,20831.43188932725,0.0,316.9810300925926,High score per liquidity
6874b82ba794db5e6c4c2fd0,0x013b094fe087c9f2de5712650b588ebf7e5cb3e2,551.0,18752.54425512393,0.0,1252.972210648148,High score per liquidity
6874b82ca794db5e6c4c3042,0x011f4bd794977488b5f9a9b1177aa8a789b0697a,518.0,1759528.08878136,0.0,194.8435050630288,High score per liquidity
6874b83ba794db5e6c4c329f,0x0381d6213f4af858406615341ed83cfead3f8297,509.0,40282.95681682708,0.0,395.4509722222222,High score per liquidity
6874b83ba794db5e6c4c328a,0x030f249879c79331b7a154c48e27eedcd972bde9,529.38,299856.772323632,0.0,526.107505614238,High score per liquidity
6874b83ca794db5e6c4c32fe,0x03ba9b229b3205a550528dbd758f6bd21196a1a1,579.6,121.50097,0.0,156.2059722222222,High score per liquidity
6874b845a794db5e6c4c3447,0x04be358ff3caf8d18451a96f6dea1518988fbb23,577.3,1311.764997,0.0,45.91263888888889,High score per liquidity
6874b846a794db5e6c4c34e7,0x04d3becbcbfc3b43d829066ae48874454b914bff,508.0,401.1813503008744,0.0,972.5597453703704,High score per liquidity
6874b845a794db5e6c4c3452,0x04343a9f963784718e893899fd93f7148e855a7d,531.73,1270.4710829080698,0.0,103.96515046296297,High score per liquidity
6874b84ea794db5e6c4c35d6,0x05dbd9ae94ca4745d62b02cff8dc5c94e71a7d93,511.0,17307.01452163538,0.0,113.129555458967,High score per liquidity
6874b84ba794db5e6c4c3543,0x054ba12713290ef5b9236e55944713c0edeb4cf4,645.15,81715.23686,0.0,604.2791481998206,High score per liquidity
6874b850a794db5e6c4c36bf,0x061979019711fd0c9ef93510a996f770a9fc7b60,531.27,56493400.70831522,0.0,361.4037009302575,High score per liquidity
6874b856a794db5e6c4c3736,0x064ba3c8e559592e4c13fc60392908e2e81e8c72,511.0,0.0,0.0,0.0,High score per liquidity
6874b866a794db5e6c4c3a2f,0x090ade0269b0cd6a6582cea2e7275af0458d7d2c,510.0,8365.296643394875,0.0,154.7991594823727,High score per liquidity
6874b869a794db5e6c4c3b0e,0x0931b95ae7125c9ecb375d01b08bf33914ec99b7,652.05,11175.183261,0.0,69.15143518518518,High score per liquidity
6874b872a794db5e6c4c3c6b,0x096aa993c1eb712704cc0777e60fa0aa619e0037,544.0,1761697.397155009,0.0,18.79211595117845,High score per liquidity
6874b872a794db5e6c4c3cbd,0x0950541696888bcfac9af6a5c479871d3e583cac,504.8,272793.9453985774,0.0,0.7211921296296296,High score per liquidity
6874b874a794db5e6c4c3d14,0x0a6fe34da92ca3f6bb4efb3bccd16d2043ee63f0,501.02,14792.404398280218,0.0,212.35215942405796,High score per liquidity
6874b872a794db5e6c4c3cb8,0x0a70589d299fab2b12cca68bf499057bd3ddcae5,517.5,17874.965806,0.0,583.4985762999422,High score per liquidity
6874b87ba794db5e6c4c3e15,0x0afc0fe283625ede6d86943a8784978f587bcfb7,533.47,14772.54267,0.0,39.03596064814815,High score per liquidity
6874b880a794db5e6c4c3ee6,0x0c1f5fde30beb5d605bf0222a07b5d000c446d70,526.0,290.03554561230186,0.0,155.45747685185185,High score per liquidity
6874b884a794db5e6c4c4003,0x0c30f6a8b0340872d149c2d41a4e5e082dd60b9b,532.0,765.8966022183446,0.0,12.873487654320988,High score per liquidity
6874b893a794db5e6c4c425b,0x0e49d1d9effb862ff0a7984ac319ce3376cead57,515.2,243.628891,0.0,35.05003472222222,High score per liquidity
6874b88ca794db5e6c4c4175,0x0d8751c9f081e93776e8baa91b1cb932116e3956,569.25,298.459969,0.0,74.04435185185186,High score per liquidity
6874b89ea794db5e6c4c44e5,0x0f90c75d718822d2a5544241ea38277f498003a5,547.4,203912.0079621044,0.0,161.3547851430125,High score per liquidity
6874b8b6a794db5e6c4c4875,0x1265156d15eccf173f39c41bbe028c95cc420388,517.5,49746.137135,0.0,584.0751399015046,High score per liquidity
6874b8b7a794db5e6c4c48b3,0x12b2933df2239dcd3a1da91c8e02daeb80a3d233,508.0,13500.322659314945,0.0,352.87625,High score per liquidity
6874b8c9a794db5e6c4c4c1d,0x140e68d9723519cd3e3d2feea4151135b7aea929,538.2,18599.359881569988,0.0,13.472743055555556,High score per liquidity
6874b8c9a794db5e6c4c4c3b,0x13f7669311262f1daf437d5967b75524e5746469,588.24,35676.465512200695,0.0,13.592604166666666,High score per liquidity
6874b8c1a794db5e6c4c4ae3,0x13bdb62c16273c173349063d6fa78f78b450760e,585.35,828877.6897969999,0.0,739.5024446990817,High score per liquidity
6874b8caa794db5e6c4c4c97,0x1425caf020c5634a1f80900334acbc16d8142dd5,533.6,1012506.107328,0.0,281.08612151261576,High score per liquidity
6874b8d1a794db5e6c4c4da2,0x1593e1e0170e4ed33b97001883e812091689f31c,525.3,0.0,0.0,0.0,High score per liquidity
6874b8daa794db5e6c4c4f4c,0x1695a8ba3f3313f9a9ed075df09c9fcc60840ba1,529.0,191182.403523,0.0,589.5788249629165,High score per liquidity
6874b8dea794db5e6c4c4fec,0x16c196d653ee575d7458bdbc368a0fbe85ccc2e0,608.35,7942824.356608,0.0,714.5680690183245,High score per liquidity
6874b8e1a794db5e6c4c5008,0x172dd54776889669d1c5ad6a8d500aeca6bd0506,517.5,18153.173042,0.0,744.7080770579245,High score per liquidity
6874b8e5a794db5e6c4c5137,0x181a7bf6804edefa037c51f78faf7909be09c090,505.0,110.60471867564917,0.0,169.20939814814815,High score per liquidity
